Crowding Distance;Front;ID;Maximized mutation Score;Minimized mutation Score;Num Inputs;Num Tests;Tests
1.0681818181818192;3;0;0.08120000000000005;0.9188;152.0;29.0;[9, 31, 10, 41, 19, 65, 38, 53, 12, 26, 75, 47, 13, 17, 8, 67, 59, 64, 22, 20, 49, 16, 52, 54, 61, 3, 0, 6, 4]
1.7976931348623157E308;3;0;0.08740000000000003;0.9126;163.0;26.0;[13, 41, 78, 40, 53, 33, 2, 79, 10, 44, 16, 69, 26, 36, 17, 65, 6, 47, 0, 4, 31, 71, 18, 21, 11, 9]

0.04131580748955934;0;0;0.0363;0.9637;69.0;17.0;[35, 38, 75, 25, 3, 53, 77, 10, 18, 33, 41, 24, 4, 43, 0, 28, 60]
0.08383651673855007;0;0;0.12109999999999999;0.8789;188.0;39.0;[57, 64, 46, 49, 60, 28, 42, 13, 48, 14, 51, 18, 79, 54, 25, 70, 56, 53, 11, 9, 2, 71, 32, 39, 65, 72, 74, 41, 17, 50, 3, 4, 29, 19, 15, 40, 20, 77, 58]
0.2614568357636752;0;0;0.006299999999999972;0.9937;22.0;4.0;[21, 67, 34, 54]
0.15479564592318792;0;0;0.09740000000000004;0.9026;158.0;32.0;[65, 75, 68, 9, 39, 5, 57, 56, 30, 26, 7, 64, 66, 6, 45, 71, 70, 25, 46, 29, 20, 15, 38, 27, 60, 52, 54, 18, 31, 77, 36, 72]
0.09121654001506108;0;0;0.1149;0.8851;185.0;31.0;[49, 33, 39, 55, 45, 23, 73, 44, 56, 72, 79, 62, 13, 30, 63, 6, 51, 76, 54, 74, 18, 14, 77, 9, 34, 69, 43, 66, 52, 29, 46]
0.33980968029027225;0;0;0.028800000000000048;0.9712;50.0;13.0;[78, 27, 46, 18, 28, 77, 39, 36, 59, 67, 23, 75, 33]
0.10545628808105728;0;0;0.0675;0.9325;115.0;25.0;[29, 1, 71, 46, 10, 42, 5, 25, 14, 33, 11, 2, 41, 37, 45, 72, 61, 3, 44, 64, 32, 24, 55, 38, 50]
0.03452454302731515;0;0;0.1049;0.8951;171.0;34.0;[67, 24, 63, 11, 41, 9, 4, 3, 26, 29, 62, 66, 17, 55, 32, 42, 0, 31, 13, 19, 18, 46, 50, 52, 45, 16, 21, 69, 68, 79, 75, 35, 30, 57]
0.045005819127815525;0;0;0.08240000000000003;0.9176;139.0;29.0;[34, 18, 10, 35, 19, 52, 58, 14, 49, 5, 31, 15, 77, 7, 17, 9, 55, 29, 43, 36, 30, 26, 61, 40, 50, 60, 54, 44, 3]
0.14738823851578053;0;0;0.12490000000000001;0.8751;191.0;40.0;[2, 8, 72, 30, 7, 59, 47, 79, 36, 77, 54, 78, 43, 18, 55, 46, 65, 64, 17, 3, 4, 50, 29, 70, 49, 21, 6, 42, 28, 13, 40, 60, 37, 75, 71, 14, 53, 19, 27, 57]
0.06103922776750856;0;0;0.057499999999999996;0.9425;100.0;18.0;[31, 59, 17, 25, 15, 43, 38, 40, 58, 63, 23, 55, 24, 14, 5, 45, 39, 13]
